,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Emotion
22,Ciara,Ciara: The Evolution,Like a Boy,0mwpWz7XWhTV83bngZtA7W,0.701,0.724,0,-5.751,0,0.145,0,0.0867,0.425,132.035,237053,4,2
23,Cardi B,Bodak Yellow,Bodak Yellow,2771LMNxwf62FTAdpJMQfM,0.929,0.723,11,-5.792,0,0.109,0,0.346,0.458,125.022,223962,4,2
24,Beyoncé,BEYONCÉ [Platinum Edition],Drunk in Love (feat. Jay-Z),6jG2YzhxptolDzLHTGLt7S,0.583,0.621,5,-6.902,0,0.0479,0.00106,0.181,0.399,140.036,323480,4,2
25,Rihanna,Bitch Better Have My Money,Bitch Better Have My Money,0NTMtAO2BV4tnGvw9EgBVq,0.781,0.728,1,-4.981,1,0.0621,1.94e-06,0.257,0.395,102.99,219306,4,2
26,Rihanna,ANTI,Needed Me,1Tt4sE4pXi57mTD1GCzsqm,0.671,0.314,5,-8.091,0,0.244,0,0.0825,0.296,110.898,191600,4,2
27,Nicki Minaj,The Pinkprint (Deluxe),Feeling Myself,5fyIGoaaKelzdyW8ELhYJZ,0.564,0.703,2,-5.459,1,0.269,0.00927,0.358,0.477,139.045,237840,4,2
28,Ne-Yo,Year Of The Gentleman (Bonus Track Edition),Miss Independent,34ceTg8ChN5HjrqiIYCn9Q,0.673,0.683,1,-5.693,1,0.115,0,0.235,0.713,171.86,232000,4,2
29,Alicia Keys,Girl On Fire,Girl On Fire,6qOEjO2IUD7PjtpsXawq0d,0.482,0.706,9,-5.762,1,0.0609,0.00106,0.105,0.144,92.494,224920,4,2
30,Various Artists,Pop It / Rock It,"Strut - From ""The Cheetah Girls 2""",66C5heF71PoIZDfatdcNGD,0.671,0.864,3,-5.106,0,0.0744,2.24e-06,0.151,0.549,120.015,197360,4,2
31,Beyoncé,BEYONCÉ [Platinum Edition],7/11,02M6vucOvmRfMxTXDUwRXu,0.747,0.705,9,-5.137,0,0.126,0,0.126,0.56,136.024,213507,4,2
32,Beyoncé,BEYONCÉ [Platinum Edition],Partition,5hgnY0mVcVetszbb85qeDg,0.418,0.441,11,-11.522,0,0.283,0.0707,0.306,0.172,175.928,319467,4,2
33,A$AP Ferg,Trap Lord,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",7xVLFuuYdAvcTfcP3IG3dS,0.841,0.733,1,-5.077,1,0.142,0,0.174,0.284,130.009,283693,4,2
34,Various Artists,Pitch Perfect 3 (Original Motion Picture Soundtrack),Boom Boom,50ydDggNZILBoiD7cD4F0P,0.689,0.754,5,-7.406,0,0.0401,1.18e-05,0.0789,0.356,110.062,188453,4,2
35,Cardi B,Bartier Cardi (feat. 21 Savage),Bartier Cardi (feat. 21 Savage),75FDPwaULRdYDn4StFN2rT,0.909,0.546,8,-7.513,1,0.175,0.000823,0.36,0.0986,138.043,224613,4,2
36,Zedd,The Middle,The Middle,09IStsImFySgyp0pIQdqAc,0.753,0.657,7,-3.061,1,0.0449,0,0.112,0.437,107.01,184732,4,2
37,Taylor Swift,reputation,I Did Something Bad,4svZDCRz4cJoneBpjpx8DJ,0.696,0.602,0,-6.156,0,0.159,2.11e-05,0.0696,0.305,82.989,238253,4,2
38,Chris Brown,Party (feat. Usher & Gucci Mane),Party (feat. Usher & Gucci Mane),05Z7jet4VDNVgNQWcYHnrk,0.762,0.576,1,-4.951,0,0.0829,0,0.0869,0.316,142.096,220813,4,2
39,Sabrina Carpenter,Singular Act I,Sue Me,3WVhkjB7Y4xFruqoCAajBb,0.46,0.809,6,-5.415,1,0.326,5.04e-05,0.138,0.609,157.184,179227,4,2
40,Ariana Grande,Don’t Call Me Angel (Charlie’s Angels),Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),3NkJNL3WqO1Lqc3uNDxvCN,0.643,0.721,1,-5.248,1,0.0449,6.51e-06,0.0898,0.317,102.914,190107,4,2
41,Ariana Grande,"thank u, next","thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,0.717,0.653,1,-5.634,1,0.0658,0,0.101,0.412,106.966,207320,4,2
42,Ariana Grande,"thank u, next",in my head,4T652DlATVHe0jdLKaN3Bw,0.662,0.6,0,-6.402,1,0.0703,0.000137,0.109,0.331,134.979,222947,4,2
43,Fifth Harmony,7/27 (Deluxe),That's My Girl,2ACOWPLUe4A4KuQ5ioD2od,0.596,0.851,5,-4.245,0,0.121,3.19e-05,0.365,0.612,202.049,204013,4,2
44,Selena Gomez & The Scene,When The Sun Goes Down,Who Says,3TcL0dyCMyr0kyTTc4NLgI,0.682,0.927,4,-2.915,1,0.0479,0,0.149,0.744,101.019,195613,4,2
45,Selena Gomez,Stars Dance (Bonus Track Version),Come & Get It,6LoQHIo74tOzQ8EsLEkhgF,0.546,0.787,7,-4.1,0,0.0517,0.00021,0.0809,0.573,79.979,231987,4,2
46,Selena Gomez & The Scene,When The Sun Goes Down,Hit The Lights,6ciLLh4TkPYDUfNxn2Z0KO,0.56,0.88,7,-3.953,1,0.0567,0,0.299,0.573,129.97,194427,4,2
47,Selena Gomez,Stars Dance (Bonus Track Version),Birthday,345HZXxfL8S8HkVzytD1Pw,0.642,0.839,1,-2.7,0,0.0455,0,0.534,0.419,106.969,200640,4,2
48,Lizzo,Good as Hell,Good as Hell,3Yh9lZcWyKrK9GjbhuS0hR,0.682,0.919,0,-3.18,0,0.0875,0,0.442,0.535,95.982,159736,4,2
49,Ariana Grande,"thank u, next",7 rings,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1,-10.732,0,0.334,0,0.0881,0.327,140.048,178627,4,2
50,Selena Gomez,Look At Her Now,Look At Her Now,4yI3HpbSFSgFZtJP2kDe5m,0.563,0.564,10,-7.906,0,0.271,0.0254,0.304,0.55,154.355,162596,5,2
51,Iggy Azalea,The New Classic,Work,3yx6eryOZgO54bt3B671cn,0.699,0.804,7,-4.898,1,0.144,0,0.414,0.491,140.012,223197,4,2
0,Sun Of They,Silent Hills,So Far So Good,6zTbtySCRStJOv5xA4XvRE,0.577,0.0721,2,-22.973,1,0.0317,0.898,0.111,0.242,73.998,151917,4,6
1,Imala Zir,Apricity,Apricity,6cr9XbO2yAJgTNa6XNRINF,0.467,0.243,11,-22.534,1,0.0332,0.947,0.115,0.0541,75.031,158000,4,6
2,Imber Sun,Solatium,Solatium,4br0nM6NdvDKMJgLj44foR,0.442,0.112,2,-18.687,1,0.0415,0.919,0.111,0.111,112.206,126986,5,6
3,Far & Beyond,efflorescence,efflorescence,7qa14fkhxgOwWgJ2cbDTyc,0.509,0.212,6,-23.342,1,0.0305,0.853,0.111,0.0711,84.0,143500,4,6
4,Josef Briem,Gather My Thoughts,Gather My Thoughts,11nkLTEsCUzxXLWpyuz65G,0.346,0.0513,7,-20.528,1,0.0432,0.895,0.105,0.058,129.445,183500,1,6
5,Shape Of Our Dreams,Mind games,Fresh Paint,40yQjVqMx52xTlY4KFZXnh,0.378,0.0973,3,-20.7,1,0.0418,0.94,0.115,0.0564,118.209,154992,3,6
6,Amaranth Cove,Infinite Sustain,Infinite Sustain,5AciiCKJKTLKRrAPSrKQy5,0.529,0.214,6,-19.268,1,0.0315,0.907,0.109,0.0903,124.069,149000,4,6
7,PLACID,Borealis,Borealis,7hYgGeMBarMRK5iGPqKGsb,0.437,0.189,9,-11.221,0,0.0287,0.718,0.118,0.13,71.407,105957,4,6
8,Haltura Arnadottir,Number Games,mind reader,76aMjXNa94NuHTNC0BFoH8,0.513,0.0646,0,-21.471,1,0.0352,0.828,0.0967,0.135,74.906,169567,4,6
9,Woven Hearts,Bridges,Bridges,4ojVtI82vjDG9gBEE29YBb,0.614,0.109,11,-18.283,0,0.0471,0.905,0.11,0.158,148.072,165459,4,6
10,Gate.74,Unperturbed,Unperturbed,5483XAumUCO44oXXH5lxfg,0.653,0.134,4,-19.707,1,0.062,0.876,0.0908,0.0937,120.033,157681,4,6
11,Broken Legacy,What You Were Looking For,What You Were Looking For,5LdVyywNiR4gqPPM3yqVSR,0.756,0.0881,9,-19.834,0,0.0501,0.911,0.111,0.165,124.082,200235,4,6
12,Wimmel,Upside,Upside,7cEcI3DZiwBrFcF3bAeBuL,0.413,0.0324,5,-25.884,1,0.0273,0.855,0.0946,0.0727,74.943,166599,4,6
13,bonecatcher,blue dream mountain,blue dream mountain,0fdn9DETYyIN4sEuSqkm1x,0.586,0.0459,3,-21.804,1,0.0311,0.936,0.128,0.0674,75.0,149600,4,6
14,Spaced Out Dreams,river song,river song,6f6qUsqIfRIEqHJuL6EFAn,0.595,0.13,0,-19.655,1,0.034,0.868,0.111,0.181,100.93,162902,4,6
15,Dreams Ahead,Breaking the Barrier,Breaking the Barrier,4HXS5JIpFZmXj4yFMOv4gU,0.555,0.0712,5,-17.961,1,0.0373,0.738,0.111,0.251,67.075,150558,4,6
16,Philó,Canvas,Canvas,7wjaxqy8HJOMfX1qoZNdTZ,0.465,0.0375,4,-22.686,0,0.0352,0.853,0.096,0.0796,85.019,156130,4,6
17,Pireas,Blue Hour,Blue Hour,2B8K5m8XwCz2MJvahACTjD,0.616,0.171,10,-17.482,0,0.0405,0.929,0.11,0.213,84.064,140804,4,6
18,Joy Parade,Icicles,Icicles,7Cr1H2QTtm9KXobncJOkJF,0.406,0.103,2,-17.993,1,0.0408,0.9,0.112,0.182,67.543,146867,4,6
19,Sisters Of Marks,Simple Thing,Simple Thing,1xn4V99fkCg868FBTlQSyC,0.489,0.185,2,-21.407,0,0.0282,0.893,0.111,0.135,149.927,181256,4,6
20,Serenity Within,Summer Vibes,Summer Vibes,3nBn6Ox2yVzTuAmi2rbo9H,0.546,0.132,11,-18.227,0,0.0344,0.903,0.135,0.15,130.016,156753,4,6
21,Far & Beyond,Full Circle,Open to it,7AkmShdIslE2jkJ4jHbYmd,0.321,0.113,10,-17.222,1,0.0376,0.924,0.11,0.152,67.401,144404,5,6
22,Imber Sun,Sharing is Caring,Sharing is Caring,09o3Sp5xVj63YQIoMmPHad,0.317,0.0992,4,-20.105,1,0.0301,0.863,0.111,0.15,95.929,131592,1,6
23,Miller & Bronx,Cherubim,Cherubim,1AL54jGmiH5sEn7OUIbVVP,0.577,0.0406,11,-21.477,1,0.0482,0.873,0.11,0.297,149.851,161698,4,6
24,Lykke Juno,Good Days,Good Days,0oXl1pTqskTdXuu46tPCJm,0.508,0.209,11,-16.211,0,0.0288,0.882,0.108,0.112,138.097,111304,4,6
25,Sometimes We Fall,Chatoyant,Chatoyant,7hwwc6qNtXxwurI2AcDg3E,0.469,0.0737,2,-22.375,1,0.0413,0.922,0.111,0.204,144.04,163656,4,6
26,Josef Briem,Victory Laps,Victory Laps,34Dgd9lC0X0AQwq4L3RbvY,0.492,0.038,0,-23.197,1,0.0378,0.897,0.111,0.265,74.866,134783,4,6
27,Joy Parade,Sunday on my mind,Sunday on my mind,5vAUwAzCryz0XuR6QdGwbk,0.55,0.0907,6,-16.55,1,0.0348,0.928,0.111,0.135,83.041,124854,4,6
28,June Wysh,Places,Places,1E5wZo0royZB8p9rt7TRB8,0.463,0.114,1,-17.919,0,0.0297,0.88,0.107,0.0681,149.941,135400,4,6
29,Nomad Spector,Nowhere,Nowhere,07niZTYNkvPcw61OX0YSR6,0.476,0.104,11,-20.96,0,0.0296,0.894,0.111,0.0386,70.003,205795,4,6
30,Hers Lake,coast to coast,Under the Horizon,1ScBivNTBV7KVIjumkFvFE,0.388,0.0247,7,-22.376,1,0.042,0.911,0.111,0.336,78.486,149973,3,6
31,Imber Sun,Memories of Tomorrow,Memories of Tomorrow,3S5bNdw13XmF0Zw98KtVrV,0.526,0.0732,7,-19.831,1,0.034,0.869,0.149,0.131,90.815,147767,4,6
32,GLADE,Lift,Lift,2dcOprxauIydtyWGbRY7aF,0.493,0.217,4,-14.367,1,0.0288,0.777,0.0977,0.134,107.103,116636,4,6
33,Space Access,Effortless,Effortless,3XW2ewe1iNoBlHTYPUi39V,0.604,0.216,11,-18.172,0,0.0412,0.863,0.111,0.0708,72.029,167820,4,6
34,Isaak Young,guiding stars,retrospect,1vlaBhPNXdqdhdjkwV8VCv,0.297,0.0991,11,-20.172,0,0.0393,0.897,0.111,0.171,35.366,174542,4,6
35,Tim Gourolis,Once I Dreamed,Once I Dreamed,0yVsNXZjSNO0uLhPs8pynS,0.302,0.127,9,-19.69,0,0.0386,0.91,0.0965,0.137,109.262,192047,4,6
36,Sounds of Ellinia,Let Me Play For You,One Step,3TR4OoqzX947WgOxG1d5F3,0.499,0.218,11,-17.352,1,0.037,0.903,0.111,0.172,140.109,144857,4,6
37,Philó,Skylar,Tempestade,5r9fTbn6YZVxHKaU4Rze3t,0.482,0.0432,5,-23.186,1,0.0316,0.856,0.111,0.0775,75.033,167582,4,6
38,The Aiko,Junifer,Junifer,2O6ok8mA213SiKlHD3yOPt,0.496,0.134,3,-15.87,1,0.0293,0.936,0.107,0.0537,64.96,136765,4,6
39,ARCADIA,Epoque,Epoque,0WUmEgNPYXDCe8zwecTlYk,0.559,0.176,4,-15.088,0,0.0325,0.856,0.181,0.0473,106.999,125607,4,6
40,Stones Sailing,sox,sox,2MQhJVwdsmdfG5qK96tEHH,0.454,0.0699,4,-20.839,0,0.0516,0.889,0.108,0.0858,64.443,174753,4,6
41,Eroded Sky,Fill Up The Sky,Fill Up The Sky,1UdPbtn1tr1fm1d0FcrgAg,0.668,0.122,1,-17.167,0,0.0539,0.473,0.0883,0.433,120.07,205000,4,6
42,Dreams Ahead,Dig Deeper,Dig Deeper,41GmT2g8MpZ5F9IKbzVAc8,0.548,0.0525,6,-21.708,0,0.0472,0.672,0.0865,0.135,73.959,139567,4,6
43,Garden Collective,phosphorescence,phosphorescence,2g7oWQYXIurU5x2YtMAC7H,0.454,0.119,11,-21.969,1,0.0305,0.905,0.11,0.104,75.959,146496,4,6
44,Spaced Out Dreams,The Gathering,Wheel of Zodiac,5Uj3rUYghH7vcKl5IiitWC,0.296,0.0604,7,-19.685,1,0.0393,0.896,0.111,0.15,81.874,135417,5,6
45,Tall Towers,daffodils,daffodils,1t2lWnGFqsejjpEUIoziKU,0.378,0.0684,8,-19.494,1,0.0413,0.915,0.107,0.134,77.328,145603,3,6
46,The Field Tapes,you're just visiting,you're just visiting,7rsRqxM1uneTiTKVjcxfPv,0.448,0.0722,0,-20.913,1,0.0409,0.724,0.075,0.22,110.018,106290,4,6
47,Akustique,Midnight Land,Midnight Land,1bUiyTithUxLGEMZ2RD8US,0.665,0.12,9,-20.333,0,0.0358,0.899,0.111,0.147,99.958,141613,4,6
48,Alderville,Fox Mountain,Fox Mountain,7AhQiikvGQzcr2Kpb74fLG,0.394,0.0985,5,-22.02,1,0.0338,0.875,0.142,0.105,139.833,145286,4,6
49,Agnes Lundh,Feathers In The Sky,Feathers In The Sky,4Bl2bWpteL5TFmqQ22IQXp,0.552,0.109,5,-19.68,0,0.0326,0.944,0.119,0.0847,92.038,143579,4,6
50,Echo Ark,World Above,World Above,6lCPEra6l4YkPkXVZeFqeT,0.634,0.306,11,-18.009,0,0.0353,0.949,0.106,0.279,71.015,155574,4,6
51,Josef Briem,Am I Dreaming?,Am I Dreaming,7zVTz5fDa8AfRfGdnXou3m,0.632,0.0535,9,-19.569,0,0.0378,0.909,0.115,0.189,85.004,162126,4,6
52,Spaced Out Dreams,Second Chances,Second Chances,7IbbjapJhOwteSxyMjWOLB,0.354,0.129,0,-18.357,1,0.0356,0.921,0.0827,0.0762,70.841,160684,4,6
53,Shape Of Our Dreams,save the date,save the date,0MeFxDLrLaw3n0sSjIXYvn,0.699,0.0356,2,-20.645,0,0.0432,0.925,0.113,0.326,97.045,164454,4,6
54,Far & Beyond,center of mass,center of mass,6opcJWSYfidSOyn8bQlTlK,0.6,0.0793,2,-20.648,1,0.0372,0.929,0.117,0.116,89.907,144209,4,6
55,Astronaut In The Desert,lone cowboy,lone cowboy,5UZdpqf1F4fvDqvGYC2sRt,0.255,0.00954,2,-27.838,1,0.04,0.806,0.0992,0.225,71.052,155077,4,6
56,Joy Parade,The Object at Hand,The Object at Hand,0sm2PC8NP8L0J2sxPJwKvA,0.607,0.124,9,-18.633,0,0.0329,0.839,0.113,0.0805,97.094,139212,4,6
57,Tall Towers,The Hideout,In Due Time,433T7mnFe3pkrTZfnYtq7A,0.421,0.059,2,-22.33,0,0.0384,0.888,0.115,0.158,75.984,135599,1,6
58,PLACID,Nuraxi,Nuraxi,0jgfH1TWoXIC0Qk5x0Uerw,0.484,0.316,2,-11.538,1,0.0367,0.885,0.145,0.0385,107.156,103178,4,6
59,Hers Lake,"ready, steady, go","ready, steady, go",4mQEVCbtbQuiOYouVR0fcs,0.611,0.0622,4,-21.731,0,0.0379,0.928,0.111,0.0602,73.04,147558,4,6
60,Melvin Barker,Beginnings,Beginnings,2o41jDa4T0QKF9804tqyka,0.243,0.0727,3,-22.296,1,0.0297,0.874,0.107,0.151,81.579,222992,4,6
61,Isaak Young,Tidal Waves,Tidal Waves,3YTZyDywwVOWOXw2d970Dx,0.597,0.115,7,-18.215,1,0.0373,0.923,0.11,0.13,97.044,190820,4,6
62,Imber Sun,Frozen Lakes,Frozen Lakes,0acEauszFAvCGw9cNF0kZM,0.426,0.101,7,-18.238,0,0.0367,0.943,0.109,0.0626,78.734,166891,4,6
63,Far & Beyond,Staring into Infinity,Staring into Infinity,0Mjbx4mfOH02A9xmUE3F40,0.516,0.108,0,-20.004,1,0.042,0.907,0.11,0.116,76.987,155225,4,6
64,Sounds of Ellinia,Let Me Play For You,Break Through,02Nyn3a2nHssi9rNg3jkdL,0.534,0.0458,4,-23.414,0,0.0372,0.941,0.104,0.0405,129.818,155077,4,6
65,Dance Of Centuries,Neon White,Neon White,7GuN1Fddm0hCfppgIDUArP,0.311,0.0541,2,-21.289,1,0.0486,0.926,0.112,0.281,59.549,139072,4,6
66,Haltura Arnadottir,Number Games,Number Games,2ZSCtZBMhLuINrMNF23v2e,0.584,0.0374,7,-22.862,1,0.0418,0.884,0.112,0.173,116.88,167525,4,6
67,Dreams Ahead,remembrance,remembrance,5NFybpngup7caMPSMiJ5ZO,0.461,0.0611,0,-20.555,1,0.044,0.93,0.112,0.133,120.815,195122,4,6
68,Agnes Lundh,Are You Up,Are You Up,3xXQCt1vfzNEOndrrNWAZR,0.597,0.127,5,-17.192,0,0.037,0.929,0.126,0.135,70.051,152597,5,6
69,Joy Parade,waveforms,waveforms,2dwLTY84vCeubyM0jM0nXH,0.389,0.181,10,-18.82,1,0.0297,0.905,0.116,0.111,73.869,163232,4,6
70,Tall Towers,miniature things,miniature things,3kKwXt8TAU7wMCPIPCrzkI,0.487,0.143,0,-17.674,1,0.04,0.904,0.115,0.16,73.548,143872,3,6
71,Imala Zir,Abroad and Overseas,Abroad and Overseas,23sRVWvfwWdagkqC95eS6n,0.348,0.0549,4,-21.011,0,0.0358,0.92,0.108,0.237,76.177,168185,3,6
72,Electric Rivers,crestline,both sides of the coin,1chT7Yo3zSvjFPRQ20fWFH,0.292,0.164,7,-16.975,1,0.0295,0.708,0.111,0.0666,103.411,171088,5,6
73,Golden Horses,Under And Can't Roll,taming the tiger,5iR4ziuzYZO1VondRmrvsc,0.248,0.0978,9,-24.103,0,0.0377,0.94,0.0849,0.0426,114.844,137067,4,6
74,The Purple Stripe,Look At The Stars,Look At The Stars,4YhxXaf6Qrn5DrmgEfhwLH,0.704,0.079,7,-13.212,1,0.0555,0.892,0.107,0.107,114.061,216316,4,6
75,Mayra R,oh! the view,oh! the view,09LGPIStoVjhEWYV5PG9M6,0.438,0.0751,5,-17.726,1,0.0322,0.91,0.104,0.0694,62.055,161614,4,6
76,ARCADIA,Morpheus,Morpheus,580SKYBPZ2vQQRcQogBF9N,0.51,0.294,6,-11.311,0,0.0339,0.845,0.0995,0.0395,106.949,104993,3,6
77,Dreams Ahead,Return To Sender,Searching In The Night,3hPRkKFO5mIflYwDjicJ4U,0.47,0.132,0,-20.298,1,0.0325,0.925,0.105,0.138,79.707,196835,4,6
78,Mirror Inside,High Up,High Up,794SxkpLERVaBoag5946LG,0.285,0.0337,7,-17.646,1,0.0354,0.7,0.107,0.0747,143.627,138762,4,6
79,Sun Of They,Winter Sun,Winter Sun,6xcD8EbsvMep9ULtidHI2j,0.392,0.223,10,-22.74,0,0.0321,0.869,0.111,0.282,143.912,142000,4,6
80,Golden Horses,line up,line up,4RQFT3aZPjhuafwXNUnL6x,0.17,0.087,6,-20.48,0,0.0415,0.873,0.101,0.0742,71.901,145187,4,6
81,Elementaries,Slip Away,Slip Away,7Dxb8siYBoC5rZRPTmhob4,0.313,0.101,1,-12.962,0,0.0662,0.898,0.107,0.0693,177.785,209326,4,6
82,Hers Lake,Wild Flowers,Echoes In The Night,0Y12GuKnIa7ObO8s6E0D9X,0.593,0.0893,6,-19.912,0,0.0297,0.907,0.108,0.0956,118.461,178009,4,6
83,Haltura Arnadottir,The Top Brink,The Top Brink,6GgnlnCWIw7QsIBFewAnuE,0.482,0.143,1,-19.607,1,0.0326,0.957,0.11,0.0792,67.566,195613,4,6
84,Rippling,Zero Gravity,Zero Gravity,4tfaUHGYBCMliBaOHM5vHX,0.191,0.0629,4,-24.437,0,0.0462,0.877,0.101,0.0547,219.483,159818,5,6
85,Imala Zir,the light of day,the light of day,0gDMSJ8JtTjnAnROaM4L9w,0.384,0.111,2,-19.317,1,0.0442,0.929,0.111,0.13,82.203,203042,3,6
86,PLACID,Nuraghe,Nuraghe,1c3QWfGAadGw4ywwmLx5ju,0.49,0.204,10,-14.573,1,0.0331,0.794,0.115,0.178,106.687,150307,4,6
87,Stories Seldom Told,Quiet Thinking,Quiet Thinking,5kukWcGnSNpw8YGy1JV8zu,0.439,0.137,0,-18.808,1,0.0413,0.939,0.115,0.118,66.995,142160,5,6
88,Niveous,Follow My Voice,Follow My Voice,5bUMUrnrWr29gSRy7UgUOO,0.464,0.0644,0,-22.061,1,0.0408,0.913,0.112,0.269,67.627,179635,3,6
89,Spaced Out Dreams,The Quest,The Quest,5FGMMbjDUWrfwyP1w2ac0K,0.351,0.217,2,-18.426,1,0.0472,0.856,0.111,0.196,77.138,126993,4,6
90,Hers Lake,embraceable,embraceable,43qHoXJIYjMwJsRNTj9V98,0.62,0.145,10,-16.814,1,0.0362,0.906,0.114,0.127,58.032,160183,4,6
91,Dreams Ahead,nameless wonder,nameless wonder,745ZrIG7sLyZniaQBAgIdg,0.571,0.099,8,-18.921,1,0.0377,0.89,0.111,0.127,73.95,160133,4,6
92,Niveous,circles,circles,5PEzT7NREhifSvdJLkw2Ej,0.55,0.111,10,-19.003,0,0.0382,0.929,0.109,0.0921,77.032,152308,3,6
93,Isaak Young,Horoscopes,Horoscopes,6sV8mjqZTDnZA5qMz5RtwF,0.455,0.169,9,-13.926,1,0.0361,0.917,0.309,0.131,173.908,139721,4,6
94,Broken Legacy,In Due Time,In Due Time,2bMSh7BYTXtL5h3dGJlfl7,0.672,0.114,7,-19.926,0,0.0388,0.856,0.0968,0.22,103.98,166334,4,6
95,Spaced Out Dreams,apple of my eye,apple of my eye,6obsAYZi05zj2412g9UsGJ,0.666,0.133,7,-19.419,1,0.0355,0.9,0.111,0.204,112.02,149579,4,6
96,Sun Of They,Shapeshifter,transparency,05FuhMHmo0gi65Sotwj01c,0.491,0.134,8,-18.541,0,0.0459,0.916,0.114,0.18,143.278,107096,4,6
97,Dreams Ahead,Return To Sender,Return To Sender,60xGrKFHgLNpqhuS00HINp,0.482,0.0414,0,-20.779,1,0.0328,0.933,0.114,0.132,73.893,187500,4,6
98,Agnes Lundh,Silver Lining,Silver Lining,28fBoIuzvYI6uQExWj9DbN,0.447,0.0357,9,-19.858,1,0.0273,0.866,0.111,0.145,74.951,142467,4,6
99,Rayonner,Jalons,Jalons,5ubuyElg33ARspfgM0z2yt,0.411,0.218,0,-18.786,1,0.0296,0.766,0.0867,0.105,79.841,151000,4,6
0,Night Beds,Country Sleep,Cherry Blossoms,7paYa83IYmg2dvRu3NvcKL,0.329,0.188,2,-12.683,1,0.0318,0.11,0.0903,0.158,76.31,222947,3,4
1,Jason Mraz,Know.,Let's See What The Night Can Do,3dglCYsVMjPbDlU2CC9Vq7,0.392,0.423,7,-7.813,1,0.0348,0.0,0.117,0.288,113.537,245187,4,4
2,Twenty One Pilots,Vessel,Truce,6BEKt5axiNeWCr9huv0k7I,0.537,0.0231,7,-14.407,1,0.0475,0.0471,0.146,0.342,120.322,142547,4,4
3,Imaginary Future,I Will Spend My Whole Life Loving You,I Will Spend My Whole Life Loving You,77enz5hl8RicxrbPB56VXQ,0.637,0.129,11,-17.082,1,0.0346,0.0,0.0719,0.298,125.802,227619,4,4
4,Various Artists,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),Turning Page,4n3Nfa3LhtdwrC9UfplS07,0.304,0.379,3,-8.484,1,0.029,0.025,0.112,0.189,125.203,255373,4,4
5,SYML,Where's My Love,Where's My Love,3XRDrBtoCJAMDQJgSzJ9WT,0.598,0.343,0,-11.04,0,0.025,0.0219,0.123,0.419,103.984,202107,4,4
6,Sleeping At Last,Chasing Cars,Chasing Cars,2EDYchd8hhwAOWKGQxJoro,0.478,0.181,11,-8.731,1,0.0327,3.37e-06,0.0795,0.279,108.346,240427,4,4
7,SYML,In My Body,Wildfire - Alternate Version,1afyMOxQCyfxUOSrCkStsy,0.528,0.271,8,-8.771,0,0.0353,0.0014,0.0956,0.222,127.915,233640,4,4
8,Sleeping At Last,Countdowns,Countdowns,10lrU6CTeeFL599a4qDjGY,0.301,0.27,3,-11.265,1,0.0394,1.01e-06,0.105,0.187,88.3,227790,3,4
9,Amber Run,Pilot EP,I Found,4lRuRtvftdSSUA7hLP7zAr,0.28,0.317,7,-12.433,0,0.0474,0.00731,0.108,0.236,186.471,274227,3,4
10,Grace VanderWaal,Perfectly Imperfect,Beautiful Thing,4P3LBZjsWULnAS08KebYfW,0.502,0.156,0,-9.155,1,0.0556,0.0,0.0864,0.352,164.191,224880,4,4
11,Sleeping At Last,"Covers, Vol. 2",Already Gone,5zCunX8URvLoBHlg1Fnjv6,0.418,0.248,3,-9.997,1,0.0451,4.21e-06,0.108,0.298,130.953,243007,4,4
12,Ed Sheeran,+,The A Team,1VdZ0vKfR5jneCmWIUAMxK,0.642,0.289,9,-9.918,1,0.0367,0.0,0.18,0.407,84.996,258373,4,4
13,Sam Smith,Too Good At Goodbyes,Too Good At Goodbyes,7oAraczbemGSNWqnbkU87R,0.515,0.378,5,-8.264,1,0.065,0.0,0.172,0.536,91.883,201000,4,4
14,Ed Sheeran,+,Kiss Me,0Tel1fmuCxEFV6wBLXsEdk,0.589,0.227,2,-16.67,1,0.0498,0.00469,0.0248,0.182,74.993,280853,4,4
15,Ella Henderson,Chapter One,Yours,4OQV9f6vEm51aOYkxZ4rDk,0.298,0.391,0,-6.821,1,0.0327,0.0,0.0754,0.14,83.561,172656,4,4
16,Ed Sheeran,x (Wembley Edition),Tenerife Sea,6vSwxzO2Qf4BinHSXRwZJe,0.53,0.346,8,-10.497,1,0.0376,1.07e-05,0.105,0.359,121.876,241347,4,4
17,Sleeping At Last,Everywhere I Go,Everywhere I Go,0LMxT31f4DZgeeakeRbW38,0.259,0.116,7,-12.689,1,0.0388,4.41e-06,0.0861,0.178,72.326,284723,3,4
18,Zhavia,Say Something (The Four Performance),Say Something - The Four Performance,6LWcZ7tv3y905vBKra9VJj,0.271,0.393,2,-5.308,1,0.0281,0.0,0.113,0.138,138.527,228784,3,4
19,Sleeping At Last,Atlas: Space (Deluxe),Pluto,2cYXE4uAXGLCXCVHVRFLmS,0.457,0.487,0,-9.572,1,0.0371,0.0,0.1,0.49,150.062,227223,4,4
